datetime,username,tweet,tweet_cleaned,tweet_tokens,normalization
2022-04-12 04:52:57+00:00,yaafr_,emosional banget di rapat paripurna pengesahan UU TPKS. i can see perempuan2 hebat disana🥰🤗 https://t.co/5rzkuVgDJg,emosional banget di rapat paripurna pengesahan uu tpks  i can see perempuan  hebat disana   ,"['emosional', 'banget', 'di', 'rapat', 'paripurna', 'pengesahan', 'uu', 'tpks', 'i', 'can', 'see', 'perempuan', 'hebat', 'disana']","['emosional', 'banget', 'di', 'rapat', 'paripurna', 'pengesahan', 'uu', 'tpks', 'i', 'belum', 'sih', 'perempuan', 'hebat', 'disana']"
2022-04-12 04:53:30+00:00,calonmantumamaa,"GAISSS AKHIRNYA RUU TPKS SAH JADI UU!
https://t.co/o8KZCE2C7t

Senang bgt setelah sekian lamaaaaa, semoga semakin meminimalisir tindak kekerasan dan pelecehan seksual🥺🙆",gaiss akhirnya ruu tpks sah jadi uu    senang bgt setelah sekian lamaa  semoga semakin meminimalisir tindak kekerasan dan pelecehan seksual  ,"['gaiss', 'akhirnya', 'ruu', 'tpks', 'sah', 'jadi', 'uu', 'senang', 'bgt', 'setelah', 'sekian', 'lamaa', 'semoga', 'semakin', 'meminimalisir', 'tindak', 'kekerasan', 'dan', 'pelecehan', 'seksual']","['gaiss', 'akhirnya', 'ruu', 'tpks', 'sah', 'jadi', 'uu', 'senang', 'banget', 'setelah', 'sekian', 'lamaa', 'semoga', 'semakin', 'meminimalisir', 'tindak', 'kekerasan', 'dan', 'pelecehan', 'seksual']"
2022-04-12 04:53:54+00:00,SydSalesman,Catat: PKS menolak UU TPKS!,catat  pks menolak uu tpks ,"['catat', 'pks', 'menolak', 'uu', 'tpks']","['catat', 'pks', 'menolak', 'uu', 'tpks']"
2022-04-12 04:54:22+00:00,catchmeupid,"Selama ini UU TPKS sudah sangat ditunggu-tunggu masyarakat, terutama dalam mencegah dan menegakkan hukum soal tindak pidana kekerasan seksual. Sebuah kado yang berarti menjelang hari Kartini.",selama ini uu tpks sudah sangat ditunggu tunggu masyarakat  terutama dalam mencegah dan menegakkan hukum soal tindak pidana kekerasan seksual  sebuah kado yang berarti menjelang hari kartini ,"['selama', 'ini', 'uu', 'tpks', 'sudah', 'sangat', 'ditunggu', 'tunggu', 'masyarakat', 'terutama', 'dalam', 'mencegah', 'dan', 'menegakkan', 'hukum', 'soal', 'tindak', 'pidana', 'kekerasan', 'seksual', 'sebuah', 'kado', 'yang', 'berarti', 'menjelang', 'hari', 'kartini']","['selama', 'ini', 'uu', 'tpks', 'sudah', 'sangat', 'ditunggu', 'tunggu', 'masyarakat', 'terutama', 'dalam', 'mencegah', 'dan', 'menegakkan', 'hukum', 'soal', 'tindak', 'pidana', 'kekerasan', 'seksual', 'sebuah', 'kado', 'yang', 'berarti', 'menjelang', 'hari', 'kartini']"
2022-04-12 04:54:28+00:00,buttrlfes,WOE SAH UU TPKS DISAHKAN GESSSSSS,woe sah uu tpks disahkan gess,"['woe', 'sah', 'uu', 'tpks', 'disahkan', 'gess']","['woe', 'sah', 'uu', 'tpks', 'disahkan', 'gess']"
2022-04-12 04:54:33+00:00,Beritabaruco,DPR Sahkan RUU TPKS Jadi Undang-Undang https://t.co/d70iSYairt #KekerasanSeksual #PuanMaharani #RUUTPKS #UUTPKS https://t.co/L2LPGtTWMN,dpr sahkan ruu tpks jadi undang undang  ,"['dpr', 'sahkan', 'ruu', 'tpks', 'jadi', 'undang', 'undang']","['dpr', 'sahkan', 'ruu', 'tpks', 'jadi', 'undang', 'undang']"
2022-04-12 04:54:34+00:00,ikadiahn,Perjalanan masih panjang. Semoga adanya uu tpks bisa melindungi hak korban.,perjalanan masih panjang  semoga adanya uu tpks bisa melindungi hak korban ,"['perjalanan', 'masih', 'panjang', 'semoga', 'adanya', 'uu', 'tpks', 'bisa', 'melindungi', 'hak', 'korban']","['perjalanan', 'masih', 'panjang', 'semoga', 'adanya', 'uu', 'tpks', 'bisa', 'melindungi', 'hak', 'korban']"
2022-04-12 04:55:07+00:00,variasiputih,"Literally in tears right now, selamat akhirnya kita punya UU TPKS!!! 💗 https://t.co/JvAUkTjVof",literally in tears right now  selamat akhirnya kita punya uu tpks     ,"['literally', 'in', 'tears', 'right', 'now', 'selamat', 'akhirnya', 'kita', 'punya', 'uu', 'tpks']","['literally', 'ini', 'tears', 'right', 'now', 'selamat', 'akhirnya', 'kita', 'punya', 'uu', 'tpks']"
2022-04-12 04:55:30+00:00,dwija_pangarsa,@KaredokLeunca__ @MardaniAliSera Alhamdulillah akalnya masih sehat dan nalarnya masih waras sehingga UUTPKS bisa disahkan.,  alhamdulillah akalnya masih sehat dan nalarnya masih waras sehingga uutpks bisa disahkan ,"['alhamdulillah', 'akalnya', 'masih', 'sehat', 'dan', 'nalarnya', 'masih', 'waras', 'sehingga', 'uutpks', 'bisa', 'disahkan']","['alhamdulillah', 'akalnya', 'masih', 'sehat', 'dan', 'nalarnya', 'masih', 'waras', 'sehingga', 'uutpks', 'bisa', 'disahkan']"
2022-04-12 04:55:49+00:00,simbahkadilangu,"UU TPKS... Tok tok tok..
SAH. Tinggal eksekusiiiih...",uu tpks   tok tok tok   sah  tinggal eksekusiih  ,"['uu', 'tpks', 'tok', 'tok', 'tok', 'sah', 'tinggal', 'eksekusiih']","['uu', 'tpks', 'tok', 'tok', 'tok', 'sah', 'tinggal', 'eksekusiih']"
2022-04-12 04:56:02+00:00,aqin85ahmad,"Selamat kpd seluruh warga Indonesia atas disahkan #UUTPKS . Semoga menjadi payung hukum untuk ketegasan menindak pelaku TPKS dan mencegah kejadian, aamiin. Suwun Bu @puanmaharani_ri , @DPR_RI dan @kpp_pa . https://t.co/ucBMOPZZ4c",selamat kpd seluruh warga indonesia atas disahkan    semoga menjadi payung hukum untuk ketegasan menindak pelaku tpks dan mencegah kejadian  aamiin  suwun bu     dan    ,"['selamat', 'kpd', 'seluruh', 'warga', 'indonesia', 'atas', 'disahkan', 'semoga', 'menjadi', 'payung', 'hukum', 'untuk', 'ketegasan', 'menindak', 'pelaku', 'tpks', 'dan', 'mencegah', 'kejadian', 'aamiin', 'suwun', 'bu', 'dan']","['selamat', 'kepada', 'seluruh', 'warga', 'indonesia', 'atas', 'disahkan', 'semoga', 'menjadi', 'payung', 'hukum', 'untuk', 'ketegasan', 'menindak', 'pelaku', 'tpks', 'dan', 'mencegah', 'kejadian', 'amin', 'suwun', 'bu', 'dan']"
2022-04-12 04:56:03+00:00,bebekgorengx,it's ((uu)) tpks bestieeee!!!! https://t.co/5fNOPTw1xB,it s   uu   tpks bestiee   ,"['it', 's', 'uu', 'tpks', 'bestiee']","['itu', 'si', 'uu', 'tpks', 'bestiee']"
2022-04-12 04:56:24+00:00,hikmatdarmawan,"Alhamdulillah, sah.

*Lhah, kayak nikah. #UUTPKS",alhamdulillah  sah    lhah  kayak nikah  ,"['alhamdulillah', 'sah', 'lhah', 'kayak', 'nikah']","['alhamdulillah', 'sah', 'lhah', 'kayak', 'nikah']"
2022-04-12 04:56:53+00:00,republikaonline,UU TPKS jadi payung hukum yang lebih baik dalam menindak pelaku kekerasan seksual https://t.co/tzwgLe7Jlj,uu tpks jadi payung hukum yang lebih baik dalam menindak pelaku kekerasan seksual ,"['uu', 'tpks', 'jadi', 'payung', 'hukum', 'yang', 'lebih', 'baik', 'dalam', 'menindak', 'pelaku', 'kekerasan', 'seksual']","['uu', 'tpks', 'jadi', 'payung', 'hukum', 'yang', 'lebih', 'baik', 'dalam', 'menindak', 'pelaku', 'kekerasan', 'seksual']"
2022-04-12 04:57:06+00:00,drnvati,"skrg mari berdoa semoga pelaksanaan UU TPKS ini sesuai, adil bagi para penyintas. nggak ada lagi istilah berat di pelaku krn punya backingan. aamiin",skrg mari berdoa semoga pelaksanaan uu tpks ini sesuai  adil bagi para penyintas  nggak ada lagi istilah berat di pelaku krn punya backingan  aamiin,"['skrg', 'mari', 'berdoa', 'semoga', 'pelaksanaan', 'uu', 'tpks', 'ini', 'sesuai', 'adil', 'bagi', 'para', 'penyintas', 'nggak', 'ada', 'lagi', 'istilah', 'berat', 'di', 'pelaku', 'krn', 'punya', 'backingan', 'aamiin']","['sekarang', 'mari', 'berdoa', 'semoga', 'pelaksanaan', 'uu', 'tpks', 'ini', 'sesuai', 'adil', 'bagi', 'para', 'penyintas', 'enggak', 'ada', 'lagi', 'istilah', 'berat', 'di', 'pelaku', 'karena', 'punya', 'backingan', 'amin']"
2022-04-12 04:57:08+00:00,historia_id,"Akhirnya, DPR mengesahkan RUU TPKS menjadi UU. Proses panjang RUU TPKS bermula dari tingginya angka kekerasan seksual sepanjang tahun 2001-2011.
https://t.co/7gWzl23gDs",akhirnya  dpr mengesahkan ruu tpks menjadi uu  proses panjang ruu tpks bermula dari tingginya angka kekerasan seksual sepanjang tahun            ,"['akhirnya', 'dpr', 'mengesahkan', 'ruu', 'tpks', 'menjadi', 'uu', 'proses', 'panjang', 'ruu', 'tpks', 'bermula', 'dari', 'tingginya', 'angka', 'kekerasan', 'seksual', 'sepanjang', 'tahun']","['akhirnya', 'dpr', 'mengesahkan', 'ruu', 'tpks', 'menjadi', 'uu', 'proses', 'panjang', 'ruu', 'tpks', 'bermula', 'dari', 'tingginya', 'angka', 'kekerasan', 'seksual', 'sepanjang', 'tahun-tahun']"
2022-04-12 04:57:17+00:00,Ladusing_,"Sebuah hal yang di tunggu,sebuah ke pastian hukum

RUU tpks sah menjadi UU tentang tpks https://t.co/agLR0ytIzT",sebuah hal yang di tunggu sebuah ke pastian hukum  ruu tpks sah menjadi uu tentang tpks ,"['sebuah', 'hal', 'yang', 'di', 'tunggu', 'sebuah', 'ke', 'pastian', 'hukum', 'ruu', 'tpks', 'sah', 'menjadi', 'uu', 'tentang', 'tpks']","['sebuah', 'hal', 'yang', 'di', 'tunggu', 'sebuah', 'ke', 'pastian', 'hukum', 'ruu', 'tpks', 'sah', 'menjadi', 'uu', 'tentang', 'tpks']"
2022-04-12 04:57:47+00:00,_ditamahikayesi,"akhirnya #RUUTPKS sudah disahkan hari ini menjadi #UUTPKS. semoga payung hukum ini bisa bener2 dijalankan dengan seharusnya. selamat dan semangat untuk perjuangan selama ini, terkhusus untuk teman2 perempuan dan minoritas lainnya yang rentan akan tindakan kekerasan seksual ini.",akhirnya  sudah disahkan hari ini menjadi   semoga payung hukum ini bisa bener  dijalankan dengan seharusnya  selamat dan semangat untuk perjuangan selama ini  terkhusus untuk teman  perempuan dan minoritas lainnya yang rentan akan tindakan kekerasan seksual ini ,"['akhirnya', 'sudah', 'disahkan', 'hari', 'ini', 'menjadi', 'semoga', 'payung', 'hukum', 'ini', 'bisa', 'bener', 'dijalankan', 'dengan', 'seharusnya', 'selamat', 'dan', 'semangat', 'untuk', 'perjuangan', 'selama', 'ini', 'terkhusus', 'untuk', 'teman', 'perempuan', 'dan', 'minoritas', 'lainnya', 'yang', 'rentan', 'akan', 'tindakan', 'kekerasan', 'seksual', 'ini']","['akhirnya', 'sudah', 'disahkan', 'hari', 'ini', 'menjadi', 'semoga', 'payung', 'hukum', 'ini', 'bisa', 'benar', 'dijalankan', 'dengan', 'seharusnya', 'selamat', 'dan', 'semangat', 'untuk', 'perjuangan', 'selama', 'ini', 'terkhusus', 'untuk', 'teman', 'perempuan', 'dan', 'minoritas', 'lainnya', 'yang', 'rentan', 'akan', 'tindakan', 'kekerasan', 'seksual', 'ini']"
2022-04-12 04:58:12+00:00,VindhTR,Nangis seneng bgt UU TPKS sah 🥺🥺🥺🥺,nangis seneng bgt uu tpks sah   ,"['nangis', 'seneng', 'bgt', 'uu', 'tpks', 'sah']","['menangis', 'senang', 'banget', 'uu', 'tpks', 'sah']"
2022-04-12 04:58:34+00:00,17somethin,UU TPKS SAH SEMUANYA ALHAMDULILLAH AKU NANGIS HGT,uu tpks sah semuanya alhamdulillah aku nangis hgt,"['uu', 'tpks', 'sah', 'semuanya', 'alhamdulillah', 'aku', 'nangis', 'hgt']","['uu', 'tpks', 'sah', 'semuanya', 'alhamdulillah', 'aku', 'menangis', 'hgt']"
2022-04-12 04:59:09+00:00,TheArcanoir,"What a relief, RUU TPKS disahkan jadi UU hari ini! Setelah perjalanan panjang dan diskon pemotongan pasal besar-besaran, akhirnya disahkan. Still a win, celebrate it out of loud.",what a relief  ruu tpks disahkan jadi uu hari ini  setelah perjalanan panjang dan diskon pemotongan pasal besar besaran  akhirnya disahkan  still a win  celebrate it out of loud ,"['what', 'a', 'relief', 'ruu', 'tpks', 'disahkan', 'jadi', 'uu', 'hari', 'ini', 'setelah', 'perjalanan', 'panjang', 'dan', 'diskon', 'pemotongan', 'pasal', 'besar', 'besaran', 'akhirnya', 'disahkan', 'still', 'a', 'win', 'celebrate', 'it', 'out', 'of', 'loud']","['what', 'a', 'relief', 'ruu', 'tpks', 'disahkan', 'jadi', 'uu', 'hari', 'ini', 'setelah', 'perjalanan', 'panjang', 'dan', 'diskon', 'pemotongan', 'pasal', 'besar-besar', 'besaran', 'akhirnya', 'disahkan', 'still', 'a', 'win', 'celebrate', 'itu', 'out', 'of', 'loud']"
2022-04-12 04:59:10+00:00,dmarvine,"finally, RUU TPKS sah dan jadi UU. semoga bisa dilaksanakan dengan baik.",finally  ruu tpks sah dan jadi uu  semoga bisa dilaksanakan dengan baik ,"['finally', 'ruu', 'tpks', 'sah', 'dan', 'jadi', 'uu', 'semoga', 'bisa', 'dilaksanakan', 'dengan', 'baik']","['finally', 'ruu', 'tpks', 'sah', 'dan', 'jadi', 'uu', 'semoga', 'bisa', 'dilaksanakan', 'dengan', 'baik']"
2022-04-12 04:59:30+00:00,txtdrapebooks,"SELAMAT BAGI KAWAN-KAWAN SEMUA!
RUU TPKS SEKARANG SUDAH JADI UU TPKS!",selamat bagi kawan kawan semua  ruu tpks sekarang sudah jadi uu tpks ,"['selamat', 'bagi', 'kawan', 'kawan', 'semua', 'ruu', 'tpks', 'sekarang', 'sudah', 'jadi', 'uu', 'tpks']","['selamat', 'bagi', 'kawan', 'kawan', 'semua', 'ruu', 'tpks', 'sekarang', 'sudah', 'jadi', 'uu', 'tpks']"
2022-04-12 04:59:40+00:00,margianta,Sah! RUU TPKS ---&gt; UU TPKS 💜 https://t.co/UOzouO3nBg,sah  ruu tpks    gt  uu tpks   ,"['sah', 'ruu', 'tpks', 'gt', 'uu', 'tpks']","['sah', 'ruu', 'tpks', 'begitu', 'uu', 'tpks']"
2022-04-12 04:59:51+00:00,YLBHI,"Rancangan Undang-undang Tindak Pidana Kekerasan Seksual perhari ini, Selasa, 12 April 2022 sudah SAH menjadi UU TPKS

Mari terus kawal implementasinya agar tetap berpihak pada korban

#UUTPKS",rancangan undang undang tindak pidana kekerasan seksual perhari ini  selasa     april      sudah sah menjadi uu tpks  mari terus kawal implementasinya agar tetap berpihak pada korban  ,"['rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'perhari', 'ini', 'selasa', 'april', 'sudah', 'sah', 'menjadi', 'uu', 'tpks', 'mari', 'terus', 'kawal', 'implementasinya', 'agar', 'tetap', 'berpihak', 'pada', 'korban']","['rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'perhari', 'ini', 'selasa', 'april', 'sudah', 'sah', 'menjadi', 'uu', 'tpks', 'mari', 'terus', 'kawal', 'implementasinya', 'agar', 'tetap', 'berpihak', 'pada', 'korban']"
2022-04-12 04:59:51+00:00,moonloversuju,"YALLAH AKHIRNYA JD UU TPKS
BERKAH RAMADHAN",yallah akhirnya jd uu tpks berkah ramadhan,"['yallah', 'akhirnya', 'jd', 'uu', 'tpks', 'berkah', 'ramadhan']","['yallah', 'akhirnya', 'jadi', 'uu', 'tpks', 'berkah', 'ramadhan']"
2022-04-12 04:59:58+00:00,Maynuverse,"EITS TAPI JANGAN SAMPE OLENG SAMA DEMO KEMARIN, TETEP MENOLAK 3 PERIODE. GAK BISA BOSQU DIIMING²I SAMA PENGESAHAN UU TPKS DOANG xixixixi",eits tapi jangan sampe oleng sama demo kemarin  tetep menolak   periode  gak bisa bosqu diiming i sama pengesahan uu tpks doang xixixixi,"['eits', 'tapi', 'jangan', 'sampe', 'oleng', 'sama', 'demo', 'kemarin', 'tetep', 'menolak', 'periode', 'gak', 'bisa', 'bosqu', 'diiming', 'i', 'sama', 'pengesahan', 'uu', 'tpks', 'doang', 'xixixixi']","['eits', 'tapi', 'jangan-jangan', 'sampai', 'oleng', 'sama-sama', 'demo', 'kemarin', 'tetap', 'menolak', 'periode', 'enggak', 'bisa', 'bosqu', 'diiming', 'i', 'sama-sama', 'pengesahan', 'uu', 'tpks', 'saja', 'xixixixi']"
2022-04-12 05:00:46+00:00,reza_rahmaditio,"Kejadian besar di sekitar aksi 11 april:

10 April: Jokowi menegaskan pemilu tidak ditunda
11 April: MPR menyatakan Amandemen UUD untuk PPHN dibatalin
12: April: UU TPKS disahkan",kejadian besar di sekitar aksi    april      april  jokowi menegaskan pemilu tidak ditunda    april  mpr menyatakan amandemen uud untuk pphn dibatalin     april  uu tpks disahkan,"['kejadian', 'besar', 'di', 'sekitar', 'aksi', 'april', 'april', 'jokowi', 'menegaskan', 'pemilu', 'tidak', 'ditunda', 'april', 'mpr', 'menyatakan', 'amandemen', 'uud', 'untuk', 'pphn', 'dibatalin', 'april', 'uu', 'tpks', 'disahkan']","['kejadian', 'besar-besar', 'di', 'sekitar', 'aksi', 'april', 'april', 'jokowi', 'menegaskan', 'pemilihan', 'umum', 'tidak', 'ditunda', 'april', 'mpr', 'menyatakan', 'amandemen', 'uud', 'untuk', 'pphn', 'dibatalin', 'april', 'uu', 'tpks', 'disahkan']"
2022-04-12 05:00:52+00:00,dekbillkin,UU TPKS yang nolak PKS y'all already seen the dots 😪,uu tpks yang nolak pks y all already seen the dots  ,"['uu', 'tpks', 'yang', 'nolak', 'pks', 'y', 'all', 'already', 'seen', 'the', 'dots']","['uu', 'tpks', 'yang', 'nolak', 'pks', 'ya', 'all', 'already', 'seen', 'the', 'dots']"
2022-04-12 05:01:05+00:00,chwefluu,"now that uu tpks udh sah rasa2 real unreal, somehow magical aja uu tpks bisa disahkan 💗💗",now that uu tpks udh sah rasa  real unreal  somehow magical aja uu tpks bisa disahkan   ,"['now', 'that', 'uu', 'tpks', 'udh', 'sah', 'rasa', 'real', 'unreal', 'somehow', 'magical', 'aja', 'uu', 'tpks', 'bisa', 'disahkan']","['now', 'that', 'uu', 'tpks', 'sudah', 'sah', 'rasa', 'real', 'unreal', 'somehow', 'magical', 'saja', 'uu', 'tpks', 'bisa', 'disahkan']"
2022-04-12 05:01:07+00:00,SatyaDewastraBW,UU TPKS akhirnya sah,uu tpks akhirnya sah,"['uu', 'tpks', 'akhirnya', 'sah']","['uu', 'tpks', 'akhirnya', 'sah']"
2022-04-12 05:01:08+00:00,tentangjalanan,"@mardiasih Kebetulan sekali...
UU TPKS
(Tanpa PKS)", kebetulan sekali   uu tpks  tanpa pks ,"['kebetulan', 'sekali', 'uu', 'tpks', 'tanpa', 'pks']","['kebetulan', 'sekali', 'uu', 'tpks', 'tanpa', 'pks']"
2022-04-12 05:01:30+00:00,imam_bepe,naskah UU TPKS final udah bisa diunduh?,naskah uu tpks final udah bisa diunduh ,"['naskah', 'uu', 'tpks', 'final', 'udah', 'bisa', 'diunduh']","['naskah', 'uu', 'tpks', 'final', 'sudah', 'bisa', 'diunduh']"
2022-04-12 05:01:50+00:00,kingsilalahi,Semoga UU TPKS menjadi jalan untuk wujudkan Indonesia tanpa diskriminasi dan kekerasan terhadap perempuan. #RUUTPKS,semoga uu tpks menjadi jalan untuk wujudkan indonesia tanpa diskriminasi dan kekerasan terhadap perempuan  ,"['semoga', 'uu', 'tpks', 'menjadi', 'jalan', 'untuk', 'wujudkan', 'indonesia', 'tanpa', 'diskriminasi', 'dan', 'kekerasan', 'terhadap', 'perempuan']","['semoga', 'uu', 'tpks', 'menjadi', 'jalan', 'untuk', 'wujudkan', 'indonesia', 'tanpa', 'diskriminasi', 'dan', 'kekerasan', 'terhadap', 'perempuan']"
2022-04-12 05:01:50+00:00,retrockstar,"goosebumps, tearing up, semoga UU TPKS bisa dijalankan dan diimplementasikan dengan baik aamiin",goosebumps  tearing up  semoga uu tpks bisa dijalankan dan diimplementasikan dengan baik aamiin,"['goosebumps', 'tearing', 'up', 'semoga', 'uu', 'tpks', 'bisa', 'dijalankan', 'dan', 'diimplementasikan', 'dengan', 'baik', 'aamiin']","['goosebumps', 'tearing', 'up', 'semoga', 'uu', 'tpks', 'bisa', 'dijalankan', 'dan', 'diimplementasikan', 'dengan', 'baik', 'amin']"
2022-04-12 05:02:05+00:00,do0heart,UU TPKS udh disahkan awas aja klo masih ada orang sinting,uu tpks udh disahkan awas aja klo masih ada orang sinting,"['uu', 'tpks', 'udh', 'disahkan', 'awas', 'aja', 'klo', 'masih', 'ada', 'orang', 'sinting']","['uu', 'tpks', 'sudah', 'disahkan', 'awas', 'saja', 'kalo', 'masih', 'ada', 'orang-orang', 'sinting']"
2022-04-12 05:02:52+00:00,Unsoedfess1963,"UU TPKS udah ketok paluuuu!!! alhamdulillaaahhh, semoga hukumnya reliable yaa jends",uu tpks udah ketok paluu   alhamdulillaahh  semoga hukumnya reliable yaa jends,"['uu', 'tpks', 'udah', 'ketok', 'paluu', 'alhamdulillaahh', 'semoga', 'hukumnya', 'reliable', 'yaa', 'jends']","['uu', 'tpks', 'sudah', 'ketok', 'paluu', 'alhamdulillaahh', 'semoga', 'hukumnya', 'reliable', 'ya', 'jends']"
2022-04-12 05:03:37+00:00,kentaangmcd,akhirnya setelah sekian lama dari RUU jadi UU TPKS,akhirnya setelah sekian lama dari ruu jadi uu tpks,"['akhirnya', 'setelah', 'sekian', 'lama', 'dari', 'ruu', 'jadi', 'uu', 'tpks']","['akhirnya', 'setelah', 'sekian', 'lama', 'dari', 'ruu', 'jadi', 'uu', 'tpks']"
2022-04-12 05:03:58+00:00,hetifah1,Alhamdulillah Rapat Paripurna @dpr_ri hari ini mengesahkan RUU TPKS menjadi UU 😍 Perjuangan kolektif para perempuan pejuang keadilan dari berbagai organisasi masyarakat sipil yg turut hadir mendukung &amp; menyaksikan pengambilan Keputusan hasil pembahasan RUU TPKS di ruang sidang. https://t.co/3PQsajtlyW,alhamdulillah rapat paripurna  hari ini mengesahkan ruu tpks menjadi uu   perjuangan kolektif para perempuan pejuang keadilan dari berbagai organisasi masyarakat sipil yg turut hadir mendukung  amp  menyaksikan pengambilan keputusan hasil pembahasan ruu tpks di ruang sidang  ,"['alhamdulillah', 'rapat', 'paripurna', 'hari', 'ini', 'mengesahkan', 'ruu', 'tpks', 'menjadi', 'uu', 'perjuangan', 'kolektif', 'para', 'perempuan', 'pejuang', 'keadilan', 'dari', 'berbagai', 'organisasi', 'masyarakat', 'sipil', 'yg', 'turut', 'hadir', 'mendukung', 'amp', 'menyaksikan', 'pengambilan', 'keputusan', 'hasil', 'pembahasan', 'ruu', 'tpks', 'di', 'ruang', 'sidang']","['alhamdulillah', 'rapat', 'paripurna', 'hari', 'ini', 'mengesahkan', 'ruu', 'tpks', 'menjadi', 'uu', 'perjuangan', 'kolektif', 'para', 'perempuan', 'pejuang', 'keadilan', 'dari', 'berbagai', 'organisasi', 'masyarakat', 'sipil', 'yang', 'turut', 'hadir', 'mendukung', 'amp', 'menyaksikan', 'pengambilan', 'keputusan', 'hasil', 'pembahasan', 'ruu', 'tpks', 'di', 'ruang', 'sidang']"
2022-04-12 05:04:19+00:00,rednesia,Selamat! Akhirnya kasus-kasus kekerasan seksual punya payung hukum jelas lewat UU TPKS.,selamat  akhirnya kasus kasus kekerasan seksual punya payung hukum jelas lewat uu tpks ,"['selamat', 'akhirnya', 'kasus', 'kasus', 'kekerasan', 'seksual', 'punya', 'payung', 'hukum', 'jelas', 'lewat', 'uu', 'tpks']","['selamat', 'akhirnya', 'kasus', 'kasus', 'kekerasan', 'seksual', 'punya', 'payung', 'hukum', 'jelas-jelas', 'lewat', 'uu', 'tpks']"
2022-04-12 05:04:28+00:00,kumparan,"DPR akhirnya mengesahkan RUU Tindak Pidana Kekerasan Seksual (RUU TPKS) menjadi UU. Pengesahan RUU TPKS diambil dalam rapat paripurna yang dipimpin Ketua DPR Puan Maharani, Selasa (12/4). #BreakingNews https://t.co/HhANnWv64N https://t.co/Anx0RzfUkD",dpr akhirnya mengesahkan ruu tindak pidana kekerasan seksual  ruu tpks  menjadi uu  pengesahan ruu tpks diambil dalam rapat paripurna yang dipimpin ketua dpr puan maharani  selasa          ,"['dpr', 'akhirnya', 'mengesahkan', 'ruu', 'tindak', 'pidana', 'kekerasan', 'seksual', 'ruu', 'tpks', 'menjadi', 'uu', 'pengesahan', 'ruu', 'tpks', 'diambil', 'dalam', 'rapat', 'paripurna', 'yang', 'dipimpin', 'ketua', 'dpr', 'puan', 'maharani', 'selasa']","['dpr', 'akhirnya', 'mengesahkan', 'ruu', 'tindak', 'pidana', 'kekerasan', 'seksual', 'ruu', 'tpks', 'menjadi', 'uu', 'pengesahan', 'ruu', 'tpks', 'diambil', 'dalam', 'rapat', 'paripurna', 'yang', 'dipimpin', 'ketua', 'dpr', 'puan', 'maharani', 'selasa']"
2022-04-12 05:04:34+00:00,umeplumday,"Akhirnya RUU TPKS resmi jadi UU TPKS.
Akhirnya kita punya payung hukum yang pasti terkait pelecehan seksual.
😭😭✨❤️",akhirnya ruu tpks resmi jadi uu tpks  akhirnya kita punya payung hukum yang pasti terkait pelecehan seksual       ,"['akhirnya', 'ruu', 'tpks', 'resmi', 'jadi', 'uu', 'tpks', 'akhirnya', 'kita', 'punya', 'payung', 'hukum', 'yang', 'pasti', 'terkait', 'pelecehan', 'seksual']","['akhirnya', 'ruu', 'tpks', 'resmi', 'jadi', 'uu', 'tpks', 'akhirnya', 'kita', 'punya', 'payung', 'hukum', 'yang', 'pasti', 'terkait', 'pelecehan', 'seksual']"
